player_id,name,position_group_raw,age_at_valuation,current_club_id,minutes_last_season,goals_per_90_ls,assists_per_90_ls,cards_per_90_ls,target_market_value,predicted_value,undervalued_pct,current_club_domestic_competition_id,current_club_name,league_tier,league_tier_label,league_tier_short,contract_expiry_date,contract_months_remaining,contract_status,contract_status_label,contract_badge,form_trend,form_trend_goals,form_trend_assists,form_trend_minutes,form_mins_a,form_mins_b,undervalued_pct_formatted
863190,Mohamed Azzi,Defender,23.60027378507872,75231,2405.0,0.1122661122661122,0.0748440748440748,0.2245322245322245,800000,4581157.5,4.726446875,RU1,Dinamo Makhachkala,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,6.438896189224704,Expiring,Expiring (<12 months),⏰ Expiring,Rising,-0.1388950276243094,-0.0394475138121547,1.6574585635359116,1500.0,905.0,472.6%
1050852,Vitaliy Kholod,Defender,22.184804928131417,85465,2398.0,0.0,0.0375312760633861,0.0750625521267723,750000,4185225.0,4.5803,UKR1,FK Karpaty Lviv,2,Tier 2 — Strong,Strong,2029-06-30 00:00:00,39.25755584756899,Long,Long (>36 months),🔒 Long,Stable,0.0,-0.0790861159929701,1.1072056239015815,1260.0,1138.0,458.0%
361066,Davy van den Berg,Midfielder,24.32032854209445,1269,2649.0,0.1698754246885617,0.0679501698754246,0.2378255945639864,1500000,8304642.5,4.536428333333333,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,24.967148488830485,Medium,Medium (24–36 months),📋 Medium,Declining,-0.0711629147892077,-0.0012826769067989,1.0190548780487805,1337.0,1312.0,453.6%
789583,Yaroslav Karabin,Forward,23.08008213552361,85465,1449.0,0.062111801242236,0.3105590062111801,0.124223602484472,500000,2764078.2,4.5281565,UKR1,FK Karpaty Lviv,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.387647831800265,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,293.0,1156.0,452.8%
951439,Maksym Smiyan,Defender,23.68788501026694,26459,1405.0,0.1281138790035587,0.1281138790035587,0.0640569395017793,600000,3264611.0,4.441018333333333,UKR1,NK Veres Rivne,2,Tier 2 — Strong,Strong,2026-12-31 00:00:00,12.417871222076217,Short,Short (12–24 months),📅 Short,Insufficient Data,,,,1207.0,198.0,444.1%
799924,Asker Beck,Midfielder,22.44216290212184,1063,1274.0,0.2119309262166404,0.282574568288854,0.141287284144427,600000,3247486.0,4.412476666666667,DK1,Viborg Fodsports Forening,3,Tier 3 — Competitive,Competitive,2029-06-30 00:00:00,42.47700394218134,Long,Long (>36 months),🔒 Long,Insufficient Data,,,,1027.0,247.0,441.2%
726038,Vitaliy Roman,Defender,22.680355920602327,48726,1699.0,0.1059446733372572,0.0529723366686286,0.0529723366686286,500000,2700257.0,4.400514,UKR1,FC Rukh Lviv,2,Tier 2 — Strong,Strong,2026-12-31 00:00:00,12.417871222076217,Short,Short (12–24 months),📅 Short,Rising,0.2528089887640449,0.1264044943820224,0.7213779128672746,712.0,987.0,440.1%
808452,Jack Milne,Defender,23.06365503080082,370,2710.0,0.033210332103321,0.0,0.1328413284132841,1200000,6294810.5,4.245675416666667,SC1,Aberdeen Football Club,2,Tier 2 — Strong,Strong,2029-05-31 00:00:00,38.86333771353482,Long,Long (>36 months),🔒 Long,Rising,0.0422138836772983,0.0,3.688581314878893,2132.0,578.0,424.6%
723621,Denys Kuzyk,Midfielder,23.509924709103355,63007,3182.0,0.1131363922061596,0.0565681961030798,0.0848522941546197,1800000,9292424.0,4.162457777777778,UKR1,LNZ Cherkasy,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,27.266754270696453,Medium,Medium (24–36 months),📋 Medium,Stable,0.011836513505034,0.1193633952254641,0.9008363201911588,1508.0,1674.0,416.2%
501777,Maksim Saveljev,Forward,24.16974674880219,14589,1890.0,0.1904761904761905,0.0476190476190476,0.0952380952380952,700000,3559753.8,4.0853625,RU1,FC Orenburg,2,Tier 2 — Strong,Strong,2029-06-15 00:00:00,38.69908015768725,Long,Long (>36 months),🔒 Long,Rising,0.0890538033395176,-0.0779220779220779,0.6363636363636364,735.0,1155.0,408.5%
708240,Eduard Kozik,Defender,22.666666666666668,48332,2189.0,0.0,0.0411146642302421,0.2466879853814527,700000,3522132.0,4.031617142857143,UKR1,FK Kolos Kovalivka,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,6.3731931668856765,Expiring,Expiring (<12 months),⏰ Expiring,Stable,0.0,0.0775862068965517,1.1273080660835764,1160.0,1029.0,403.2%
865281,Jochem Ritmeester van de Kamp,Midfielder,22.354551676933607,1434,2469.0,0.2551640340218712,0.1093560145808019,0.1458080194410692,1300000,6538872.5,4.029901923076923,NL1,Sportclub Telstar,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,3.6465177398160313,Expiring,Expiring (<12 months),⏰ Expiring,Insufficient Data,,,,2093.0,376.0,403.0%
703657,Zachary Sapsford,Forward,23.318275154004105,1519,1532.0,0.3524804177545692,0.1762402088772846,0.2349869451697128,700000,3506129.5,4.008756428571429,SC1,Dundee United Football Club,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.65045992115637,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,1532.0,0.0,400.9%
572919,Mohamed Sankoh,Forward,20.62422997946612,79,1141.0,0.4732690622261175,0.0,0.1577563540753724,700000,3497810.0,3.9968714285714286,L1,Verein für Bewegungsspiele Stuttgart 1893,1,Tier 1 — Elite,Elite,2025-06-30 00:00:00,12.976346911957949,Short,Short (12–24 months),📅 Short,Insufficient Data,,,,410.0,731.0,399.7%
